gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1320070153,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/37ed6bd6e-dcb5-465f-874e-a6c113aabd62,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,South Kamerun,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 176211,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,K. Haberer,,,2024-11-02T12:38:56.936Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320064970,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/37e9afdc7-bfbd-4096-82eb-9abdcbc6dc56,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,GA,,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1904,,,1904,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 174719,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,R. Garner,,,2024-11-02T12:37:00.770Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320055536,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/37e30b00d-0f3a-450b-8548-bf562b965738,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,Gorilla beringei beringei,Gorilla beringei beringei,,RW,Virunga Mountains,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267319,7262070,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545029,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,D. Fossey,,,2024-11-02T12:37:00.984Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319971515,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/37a8182f2-f38b-4ae7-8ab5-14121562cce5,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,diehli,SUBSPECIES,"Gorilla gorilla diehli Matschie, 1903",Gorilla gorilla diehli,,CM,"Bandolo, Mbulu Forest",,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,6.15586,9.52736,,,,,,,1998/11/28,28,11,1998,4267321,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 590967,TSG-017,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,World Wildlife Fund Takamanda Forest Surveys Project,,,2024-11-02T12:38:56.296Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319933335,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/378cb20ce-9d1f-4922-b2f2-03852846aaae,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,Gorilla beringei beringei,Gorilla beringei beringei,,RW,Virunga Mountains,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267319,7262070,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545028,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,D. Fossey,,,2024-11-02T12:36:53.719Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319860366,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/37591ad03-93bd-4204-bbb3-d65fe3fdf414,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,Captive Specimen: National Zoological Park (NZP),,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,2011/3/17,17,3,2011,2436441,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 586541,,,,CC0_1_0,,,,,2024-11-02T12:36:53.372Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319858457,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3757d4f34-21bc-4043-9738-31749a65b20b,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,South Kamerun,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 176206,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,K. Haberer,,,2024-11-02T12:36:54.902Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319825851,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3740b604f-1b4f-4796-9eb4-584761f8f481,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,ZZ,Captive Specimen: Philadelphia Zoo,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 398214,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,,,,2024-11-02T12:36:56.704Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319741169,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3704bbc23-c708-41c3-9339-e023de530419,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,South Kamerun,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 176222,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,K. Haberer,,,2024-11-02T12:36:51.161Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319707275,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36ecf7696-264e-4661-be63-a55a085ed313,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,South Kamerun,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 176219,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,K. Haberer,,,2024-11-02T12:36:55.585Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319674094,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36d527d11-fc03-4a26-8837-5f63c6f3fdcd,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,diehli,SUBSPECIES,"Gorilla gorilla diehli Matschie, 1903",Gorilla gorilla diehli,,CM,"Kagwene Mountain, Mubulu-Nijkwa Forest",,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,6.12328,9.75964,,,,,,,2003/2/26,26,2,2003,4267321,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 590970,1,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,"Wildlife Conservation Society, Cross River Gorilla Project",,,2024-11-02T12:36:51.417Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319650721,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36c4efeb6-e068-4b74-9562-9f2276cc0d71,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,Bakoko,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 583462,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,,,,2024-11-02T12:36:49.759Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319617515,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36ad269b6-e8df-46fa-b1b1-afc0e24945d2,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,South Kamerun,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 176224,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,K. Haberer,,,2024-11-02T12:38:55.182Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319585278,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36965eb9b-0242-495c-b61e-d357b8cd52ae,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,diehli,SUBSPECIES,"Gorilla gorilla diehli Matschie, 1903",Gorilla gorilla diehli,,CM,"Obonyi I Hills, Takamanda Forest Reserve",,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,6.13231,9.25775,,,,,,,1998/8/20,20,8,1998,4267321,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 590948,TSG-005,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,J. Groves & World Wildlife Fund Takamanda Forest Surveys Project,,,2024-11-02T12:36:51.337Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319537964,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3674bfca4-f828-4135-afb9-e5968e8e8e16,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,Gorilla beringei beringei,Gorilla beringei beringei,,RW,Virunga Mountains,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267319,7262070,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545047,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,D. Fossey,,,2024-11-02T12:36:51.209Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319535990,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36736eaaf-aa19-47e0-b170-689e4d2ab4ed,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,Captive Specimen: Busch Gardens,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1964/9/18,18,9,1964,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 498378,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,,,,2024-11-02T12:36:52.081Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319520725,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3668aa9da-459f-4177-bace-3bc63e997229,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,Gorilla beringei beringei,Gorilla beringei beringei,,RW,Virunga Mountains,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267319,7262070,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545034,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,D. Fossey,,,2024-11-02T12:36:52.114Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319467995,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/364348218-2491-480c-a69a-a663d8a6ba8e,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,,Captive Specimen: National Zoological Park (NZP),,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,2000/4/13,13,4,2000,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 582726,BES 728,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,,,,2024-11-02T12:38:47.725Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319463548,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/363ffe76d-df87-495a-a4cd-d7c1c6229871,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,GA,Lake Fernan Vaz,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1905,,,1905,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 174712,3,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,R. Garner,,,2024-11-02T12:38:38.031Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319459331,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/363d859ba-6e8e-4064-bc62-01b9b9407b65,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,Gorilla beringei beringei,Gorilla beringei beringei,,RW,Tsundura,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267319,7262070,PRESERVED_SPECIMEN,USNM,MAMM,USNM 396936,5,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,D. Fossey,,,2024-11-02T12:38:39.071Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319411346,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/361b98292-8a94-4b58-a8e1-55aa419f5684,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,South Kamerun,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 176214,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,K. Haberer,,,2024-11-02T12:36:45.040Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319357345,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35f5247c0-8658-478b-a3b5-7b9b0630e3e2,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,diehli,SUBSPECIES,"Gorilla gorilla diehli Matschie, 1903",Gorilla gorilla diehli,,CM,"Ashunda, Mbulu Forest",,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,6.19144,9.61078,,,,,,,1998/12/4,4,12,1998,4267321,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 590965,TSG-015,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,World Wildlife Fund Takamanda Forest Surveys Project,,,2024-11-02T12:36:45.195Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319343404,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35eb67841-9514-489f-be3f-905e738ae91c,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,Gorilla beringei beringei,Gorilla beringei beringei,,CD,Mountains N of Lake Kivu,Nord-Kivu,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267319,7262070,PRESERVED_SPECIMEN,USNM,MAMM,USNM 239884,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,B. Burbridge,,,2024-11-02T12:38:51.925Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319275803,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35bb6b2be-8e98-4119-abff-38ac8aebc6d8,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,diehli,SUBSPECIES,"Gorilla gorilla diehli Matschie, 1903",Gorilla gorilla diehli,,CM,"Amebeshu (east Mone), Mone River Forest Reserve",,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,5.89828,9.55783,,,,,,,1998/10/23,23,10,1998,4267321,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 590958,TSG-024,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,World Wildlife Fund Takamanda Forest Surveys Project,,,2024-11-02T12:36:45.115Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319246584,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35a6ead8e-0ece-4556-a0ac-74c9b62973c2,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,GA,"Fernan Vaz, Mperi",,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1917/12/9,9,12,1917,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 220060,429,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,C. Aschemeier,,,2024-11-02T12:36:43.385Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319184914,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/357b54cf1-85e1-4e15-9e4c-0e21aacd6f15,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CM,South Kamerun,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267318,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 176209,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,K. Haberer,,,2024-11-02T12:38:42.955Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319160694,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/356a08d11-da43-46ea-ba18-b16f7ce255a1,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,diehli,SUBSPECIES,"Gorilla gorilla diehli Matschie, 1903",Gorilla gorilla diehli,,CM,"Basho Hills, Takamanda Forest Reserve",,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,6.13944,9.45153,,,,,,,1998/8/19,19,8,1998,4267321,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 590944,TSG-003,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,J. Groves & World Wildlife Fund Takamanda Forest Surveys Project,,,2024-11-02T12:36:42.735Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319154950,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3565e56f3-2eda-4116-a74d-b50eb572dd91,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,diehli,SUBSPECIES,"Gorilla gorilla diehli Matschie, 1903",Gorilla gorilla diehli,,CM,"Obonyi I Hills, Takamanda Forest Reserve",,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,6.13231,9.25775,,,,,,,1998/8/20,20,8,1998,4267321,2436441,PRESERVED_SPECIMEN,USNM,MAMM,USNM 590947,TSG-004,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,J. Groves & World Wildlife Fund Takamanda Forest Surveys Project,,,2024-11-02T12:36:38.713Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319092330,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35397c68a-e455-4a7b-ae50-7d379d06a1a0,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,Gorilla beringei beringei,Gorilla beringei beringei,,RW,Virunga Mountains,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,,,,,4267319,7262070,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545038,No Number,"Helgen, Kristofer M., Research Zoologist (MAM), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,CC0_1_0,,D. Fossey,,,2024-11-02T12:36:40.832Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
