"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","latitude","longitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"855",2802925682,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/48180595","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.187593,29.77864,31448,NA,NA,NA,NA,NA,"2019-10-13T22:12:30",13,10,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","48180595","","Michal Sloviak","2020-06-02T03:54:15","CC_BY_NC_4_0","Ryan Wilkes","Ryan Wilkes","","","2024-11-25T06:31:59.399Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"856",2802811140,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49381815","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.10234,29.650204,31448,NA,NA,NA,NA,NA,"2018/7/21",21,7,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","49381815","","Michal Sloviak","2020-06-14T08:36:58","CC_BY_NC_4_0","taopina","taopina","","","2024-11-25T07:04:09.087Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"857",2641517458,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409657","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.321582,29.540359,31447,NA,NA,NA,NA,NA,"2008-05-14T10:30",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409657","","M. A. Naturalist","2020-05-09T20:57:31","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T07:05:43.349Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"858",2641463662,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49188480","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.022471,29.707809,31448,NA,NA,NA,NA,NA,"2019/8/9",9,8,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","49188480","","Michal Sloviak","2020-06-15T06:51:28","CC_BY_NC_4_0","taopina","taopina","","","2024-11-25T06:32:21.231Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"859",2641436617,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49188479","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.042316,29.642217,31448,NA,NA,NA,NA,NA,"2019-08-09T00:48Z",9,8,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","49188479","","Michal Sloviak","2020-06-15T06:51:38","CC_BY_NC_4_0","taopina","taopina","","","2024-11-25T06:32:13.416Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"860",2641386601,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49188477","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.153798,29.758308,31448,NA,NA,NA,NA,NA,"2019-08-09T00:36Z",9,8,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","49188477","","Michal Sloviak","2020-06-11T07:43:04","CC_BY_NC_4_0","taopina","taopina","","","2024-11-25T06:32:20.434Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"861",2641373642,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49188474","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.036225,29.696029,31448,NA,NA,NA,NA,NA,"2019-08-09T00:36Z",9,8,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","49188474","","Michal Sloviak","2020-06-15T06:51:51","CC_BY_NC_4_0","taopina","taopina","","","2024-11-25T06:32:23.082Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"862",2634595470,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/47238933","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.063255,29.668206,31448,NA,NA,NA,NA,NA,"2013-03-14T10:43",14,3,2013,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","47238933","","Bart Wursten","2020-05-25T07:24:53","CC_BY_NC_4_0","Bart Wursten","Bart Wursten","","","2024-11-25T06:31:47.077Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"863",2634594466,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/47238932","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.014523,29.631798,31448,NA,NA,NA,NA,NA,"2013-03-14T09:57",14,3,2013,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","47238932","","Bart Wursten","2020-05-25T07:24:53","CC_BY_NC_4_0","Bart Wursten","Bart Wursten","","","2024-11-25T06:31:50.572Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"864",2634568491,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/47238934","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.09563,29.684736,31448,NA,NA,NA,NA,NA,"2013-03-14T10:01",14,3,2013,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","47238934","","Bart Wursten","2020-05-25T07:24:54","CC_BY_NC_4_0","Bart Wursten","Bart Wursten","","","2024-11-25T06:32:23.826Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"865",2626516148,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/46537900","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.839209,29.736155,31449,NA,NA,NA,NA,NA,"2017-01-04T11:39",4,1,2017,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","46537900","","mikeloomis","2020-05-20T03:03:07","CC_BY_4_0","Fábio Olmos","Fábio Olmos","","","2024-11-25T06:32:15.534Z","","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"866",2626504957,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/46164554","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.017813,29.654913,31448,NA,NA,NA,NA,NA,"2019-06-27T03:58:39",27,6,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","46164554","","Michal Sloviak","2020-05-17T07:54:32","CC_BY_NC_4_0","kittykattcoates","kittykattcoates","","","2024-11-25T07:03:56.884Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"867",2626479610,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409671","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.347305,29.53029,31447,NA,NA,NA,NA,NA,"2008-05-14T11:00",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409671","","M. A. Naturalist","2020-05-09T20:57:38","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T06:31:28.869Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"868",2626475661,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409672","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.396905,29.593416,31447,NA,NA,NA,NA,NA,"2008-05-14T11:05",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409672","","M. A. Naturalist","2020-05-09T20:57:39","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T06:31:31.063Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"869",2626435999,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/46539218","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.852517,29.625483,31449,NA,NA,NA,NA,NA,"2017-01-04T10:57",4,1,2017,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","46539218","","mikeloomis","2020-05-20T02:58:27","CC_BY_4_0","Fábio Olmos","Fábio Olmos","","","2024-11-25T07:07:33.561Z","","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"870",2626357927,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409664","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.340691,29.444966,31447,NA,NA,NA,NA,NA,"2008-05-14T10:54",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409664","","M. A. Naturalist","2020-05-09T20:57:36","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T07:03:30.292Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"871",2626334824,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409663","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.267095,29.53637,31447,NA,NA,NA,NA,NA,"2008-05-14T10:53",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409663","","M. A. Naturalist","2020-05-09T20:57:34","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T07:03:28.492Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"872",2626135669,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/39847951","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.191277,29.643646,31448,NA,NA,NA,NA,NA,"2012-09-17T12:44",17,9,2012,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","39847951","","Michal Sloviak","2020-03-11T18:48:33","CC_BY_4_0","William Stephens","William Stephens","","","2024-11-25T07:04:41.766Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"873",2626124187,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409678","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.250216,29.597547,31447,NA,NA,NA,NA,NA,"2008-05-14T11:17",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409678","","M. A. Naturalist","2020-05-09T20:57:42","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T06:31:27.294Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"874",2626122890,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409697","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.275156,29.487562,31447,NA,NA,NA,NA,NA,"2008-05-14T11:43",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409697","","M. A. Naturalist","2020-05-09T20:57:53","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T07:05:20.903Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"875",2626118151,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409689","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.394656,29.572784,31447,NA,NA,NA,NA,NA,"2008-05-14T11:25",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409689","","M. A. Naturalist","2020-05-09T20:57:45","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T06:31:49.882Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"876",2626111147,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409644","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.205741,29.513634,31447,NA,NA,NA,NA,NA,"2008-05-14T09:46",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409644","","M. A. Naturalist","2020-05-09T20:57:26","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T06:31:38.556Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"877",2626109663,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409694","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.257899,29.456868,31447,NA,NA,NA,NA,NA,"2008-05-14T11:40",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409694","","M. A. Naturalist","2020-05-09T20:57:49","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T07:03:49.194Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"878",2626105142,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409677","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.237271,29.504655,31447,NA,NA,NA,NA,NA,"2008-05-14T11:15",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409677","","M. A. Naturalist","2020-05-09T20:57:42","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T06:31:30.485Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"879",2626096585,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/45409690","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","CD","","Kivu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.258774,29.508665,31447,NA,NA,NA,NA,NA,"2008-05-14T11:33",14,5,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","45409690","","M. A. Naturalist","2020-05-09T20:57:46","CC_BY_NC_4_0","M. A. Naturalist","M. A. Naturalist","","","2024-11-25T06:31:49.864Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"880",2620206499,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/44830319","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.15391,29.773087,31448,NA,NA,NA,NA,NA,"2018-06-20T10:06",20,6,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","44830319","","Patrick Palines","2020-05-04T02:06:26","CC_BY_NC_4_0","Patrick Palines","Patrick Palines","","","2024-11-25T06:31:20.594Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"881",2620178440,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/44617769","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.472442,29.508508,31446,NA,NA,NA,NA,NA,"2013/8/10",10,8,2013,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","44617769","","Michal Sloviak","2020-05-04T09:43:31","CC_BY_NC_4_0","bogmyrtle","bogmyrtle","","","2024-11-25T06:31:24.191Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"882",2620139612,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/44830329","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.186631,29.662647,31448,NA,NA,NA,NA,NA,"2018-06-20T10:37",20,6,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","44830329","","Patrick Palines","2020-05-04T02:06:30","CC_BY_NC_4_0","Patrick Palines","Patrick Palines","","","2024-11-25T06:31:28.489Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"883",2620110609,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/44617770","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.423912,29.451823,31446,NA,NA,NA,NA,NA,"2013/8/10",10,8,2013,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","44617770","","Michal Sloviak","2020-05-04T09:43:21","CC_BY_NC_4_0","bogmyrtle","bogmyrtle","","","2024-11-25T06:31:44.375Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"884",2620065988,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/44830321","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.119382,29.666425,31448,NA,NA,NA,NA,NA,"2018-06-20T10:37",20,6,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","44830321","","Patrick Palines","2020-05-04T02:06:26","CC_BY_NC_4_0","Patrick Palines","Patrick Palines","","","2024-11-25T06:31:54.435Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"885",2620063928,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/44830332","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.038316,29.611422,31448,NA,NA,NA,NA,NA,"2018-06-20T09:59",20,6,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","44830332","","Patrick Palines","2020-05-04T02:06:33","CC_BY_NC_4_0","Patrick Palines","Patrick Palines","","","2024-11-25T06:31:46.614Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
